"Date","CTDTemp_C","daily_EXOTemp_C_1","daily_ThermistorTemp_C_1","YSITemp_C","Temp_C"
2019-01-24,NA,2.66442253521127,2.74008131944444,NA,2.66442253521127
2019-01-25,NA,2.77200694444444,2.82928311805556,NA,2.77200694444444
2019-01-26,NA,2.46301388888889,2.5400303125,NA,2.46301388888889
2019-01-27,NA,2.43453146853147,2.52077816666667,NA,2.43453146853147
2019-01-28,NA,2.84225874125874,2.92099227083333,NA,2.84225874125874
2019-01-29,NA,3.29101388888889,3.34381563888889,NA,3.29101388888889
2019-01-30,NA,2.65195833333333,2.7233409375,NA,2.65195833333333
2019-01-31,NA,2.53417142857143,2.60297727777778,NA,2.53417142857143
2019-02-01,NA,2.79343661971831,2.87102631944444,NA,2.79343661971831
2019-02-02,NA,3.16488888888889,3.18014294444444,NA,3.16488888888889
2019-02-03,NA,3.49993706293706,3.51717459027778,NA,3.49993706293706
2019-02-04,NA,3.73109722222222,3.761861125,NA,3.73109722222222
2019-02-05,NA,4.35498601398601,4.38599454861111,NA,4.35498601398601
2019-02-06,NA,5.11195833333333,5.06044934722222,NA,5.11195833333333
2019-02-07,NA,5.93411111111111,5.83742154166667,NA,5.93411111111111
2019-02-08,4.8756,6.22136428571429,6.2167140070922,NA,6.22136428571429
2019-02-09,NA,5.62248951048951,5.66108127083333,NA,5.62248951048951
2019-02-10,NA,5.16825874125874,5.20597728472222,NA,5.16825874125874
2019-02-11,NA,4.95794444444444,4.98535275694444,NA,4.95794444444444
2019-02-12,NA,4.85648951048951,4.88601045138889,NA,4.85648951048951
2019-02-13,NA,4.78467361111111,4.82067990972222,NA,4.78467361111111
2019-02-14,NA,4.6969020979021,4.73841957638889,NA,4.6969020979021
2019-02-15,NA,4.84078321678322,4.86653028472222,NA,4.84078321678322
2019-02-16,NA,5.356375,5.38845014583333,NA,5.356375
2019-02-17,NA,5.26417605633803,5.29507867361111,NA,5.26417605633803
2019-02-18,NA,5.17074825174825,5.20122266666667,NA,5.17074825174825
2019-02-19,NA,5.13056944444444,5.16369643055556,NA,5.13056944444444
2019-02-20,NA,4.75827777777778,4.79540140277778,NA,4.75827777777778
2019-02-21,NA,4.88622377622378,4.91951340972222,NA,4.88622377622378
2019-02-22,NA,5.17645138888889,5.18236302777778,NA,5.17645138888889
2019-02-23,NA,5.08686713286713,5.102470125,NA,5.08686713286713
2019-02-24,NA,5.13853146853147,5.16849724305556,NA,5.13853146853147
2019-02-25,NA,5.40788888888889,5.44384210416667,NA,5.40788888888889
2019-02-26,NA,5.49419444444444,5.5202866875,NA,5.49419444444444
2019-02-27,NA,5.98005555555556,5.99479482638889,NA,5.98005555555556
2019-02-28,NA,6.18367832167832,6.19089313888889,NA,6.18367832167832
2019-03-01,NA,6.59965277777778,6.61787320833333,NA,6.59965277777778
2019-03-02,NA,6.85139160839161,6.85389066666667,NA,6.85139160839161
2019-03-03,NA,6.76186111111111,6.77377293055556,NA,6.76186111111111
2019-03-04,NA,6.44647552447552,6.47180065972222,NA,6.44647552447552
2019-03-05,NA,6.049875,6.07538765277778,NA,6.049875
2019-03-06,NA,5.72092361111111,5.74516952083333,NA,5.72092361111111
2019-03-07,NA,5.57365972222222,5.58980404861111,NA,5.57365972222222
2019-03-08,NA,5.60483333333333,5.6271925,NA,5.60483333333333
2019-03-09,NA,5.26562937062937,5.29148667361111,NA,5.26562937062937
2019-03-10,NA,5.2606875,5.29404505555556,NA,5.2606875
2019-03-11,NA,6.14928169014085,6.15014681944444,NA,6.14928169014085
2019-03-12,NA,6.57572727272727,6.58868863888889,NA,6.57572727272727
2019-03-13,NA,6.37349305555556,6.37816343055556,NA,6.37349305555556
2019-03-14,NA,6.77945774647887,6.76842297222222,NA,6.77945774647887
2019-03-15,NA,7.89996527083333,7.84024545138889,NA,7.89996527083333
2019-03-16,NA,8.96504894405594,8.9268716875,NA,8.96504894405594
2019-03-17,NA,8.29106248611111,8.28581913194444,NA,8.29106248611111
2019-03-18,NA,8.63313195833333,8.64258365972222,8.5,8.63313195833333
2019-03-19,NA,8.44744755244755,8.43769333333333,NA,8.44744755244755
2019-03-20,NA,8.40997914583333,8.392494,NA,8.40997914583333
2019-03-21,NA,8.88258040559441,8.88647511111111,NA,8.88258040559441
2019-03-22,NA,8.80868752777778,8.81075119444444,NA,8.80868752777778
2019-03-23,NA,8.95938890277778,8.95987911111111,NA,8.95938890277778
2019-03-24,NA,8.61419858156028,8.58432263194444,NA,8.61419858156028
2019-03-25,NA,9.54342653846154,9.51826290277778,NA,9.54342653846154
2019-03-26,NA,9.83786713286713,9.82759014583333,NA,9.83786713286713
2019-03-27,NA,9.31169713380282,9.2971515,NA,9.31169713380282
2019-03-28,NA,9.50874825174825,9.48009133333333,NA,9.50874825174825
2019-03-29,NA,10.4308741258741,10.3865943958333,NA,10.4308741258741
2019-03-30,NA,11.1576527777778,11.0474230902778,NA,11.1576527777778
2019-03-31,NA,12.1962285714286,12.1792871527778,NA,12.1962285714286
2019-04-01,NA,11.5367569444444,11.4295068055556,10.9,11.5367569444444
2019-04-02,NA,10.6580699300699,10.6497127083333,NA,10.6580699300699
2019-04-03,NA,10.500098584507,10.43454375,NA,10.500098584507
2019-04-04,NA,11.185979020979,11.1115364583333,NA,11.185979020979
2019-04-05,NA,11.979085106383,11.9369561111111,NA,11.979085106383
2019-04-06,NA,12.2100902777778,12.1057167361111,NA,12.2100902777778
2019-04-07,NA,12.6350902777778,12.4357915972222,NA,12.6350902777778
2019-04-08,NA,13.866161971831,13.6989956944444,NA,13.866161971831
2019-04-09,NA,14.9828194444444,14.6893998611111,NA,14.9828194444444
2019-04-10,NA,15.6775314685315,15.0099032638889,NA,15.6775314685315
2019-04-11,NA,15.1105633802817,14.6248809027778,NA,15.1105633802817
2019-04-12,NA,15.180041958042,14.7753105555556,NA,15.180041958042
2019-04-13,NA,15.6641888111888,15.4265018055556,NA,15.6641888111888
2019-04-14,NA,15.0803125,14.7720422916667,NA,15.0803125
2019-04-15,NA,14.7641258741259,14.6355174125874,NA,14.7641258741259
2019-04-16,NA,13.494,13.3932847222222,NA,13.494
2019-04-17,NA,14.3669513888889,14.0188727083333,NA,14.3669513888889
2019-04-18,NA,15.304838028169,14.7999389583333,NA,15.304838028169
2019-04-19,NA,15.9494468085106,15.5204283333333,NA,15.9494468085106
2019-04-20,NA,15.2449236111111,15.0237203472222,NA,15.2449236111111
2019-04-21,NA,15.2439857142857,15.1973596527778,NA,15.2439857142857
2019-04-22,NA,15.4943732394366,15.1824077083333,NA,15.4943732394366
2019-04-23,NA,15.9810416666667,15.7400874305556,NA,15.9810416666667
2019-04-24,NA,17.2759791666667,16.1909270138889,NA,17.2759791666667
2019-04-25,NA,17.5691549295775,16.6066686111111,NA,17.5691549295775
2019-04-26,NA,16.9161418439716,16.5634918055556,NA,16.9161418439716
2019-04-27,NA,16.2150629370629,16.0791449305556,NA,16.2150629370629
2019-04-28,NA,17.0603263888889,16.9114445138889,NA,17.0603263888889
2019-04-29,NA,16.7956083916084,16.6070497222222,NA,16.7956083916084
2019-04-30,NA,17.007176056338,16.7374515277778,NA,17.007176056338
2019-05-01,NA,18.5040277777778,17.7441511805556,NA,18.5040277777778
2019-05-02,NA,20.0398450704225,19.5190757638889,NA,20.0398450704225
2019-05-03,NA,20.9097692307692,20.141096875,NA,20.9097692307692
2019-05-04,NA,21.3179305555556,20.7114835416667,NA,21.3179305555556
2019-05-05,NA,21.5266971830986,20.7578927083333,NA,21.5266971830986
2019-05-06,NA,20.8671958041958,20.5066155555556,20,20.8671958041958
2019-05-07,NA,20.6334236111111,20.4304167361111,NA,20.6334236111111
2019-05-08,NA,21.0440489510489,20.7314939583333,NA,21.0440489510489
2019-05-09,NA,21.2748732394366,20.7581030555556,NA,21.2748732394366
2019-05-10,NA,21.4005069444444,21.0934046527778,NA,21.4005069444444
2019-05-11,NA,21.7908028169014,21.5410763888889,NA,21.7908028169014
2019-05-12,NA,21.4738680555556,21.0497289583333,NA,21.4738680555556
2019-05-13,NA,20.9703916083916,20.7825204861111,19.7,20.9703916083916
2019-05-14,NA,19.5768321678322,19.5175297916667,NA,19.5768321678322
2019-05-15,NA,18.7566453900709,18.4763829861111,NA,18.7566453900709
2019-05-16,NA,18.9909861111111,18.8350293055556,NA,18.9909861111111
2019-05-17,NA,19.5079097222222,19.3237191666667,NA,19.5079097222222
2019-05-18,NA,20.4938541666667,20.0991018055556,NA,20.4938541666667
2019-05-19,NA,21.0406643356643,20.4478238888889,NA,21.0406643356643
2019-05-20,NA,21.5717535211268,22.02701625,19.8,21.5717535211268
2019-05-21,NA,21.2190559440559,22.6663090277778,NA,21.2190559440559
2019-05-22,NA,21.3406433566434,21.9554600694444,NA,21.3406433566434
2019-05-23,NA,21.6494930555556,22.3828154166667,NA,21.6494930555556
2019-05-24,NA,22.0099160839161,22.9787520833333,NA,22.0099160839161
2019-05-25,NA,22.6009861111111,23.5066305555556,NA,22.6009861111111
2019-05-26,NA,23.098048951049,24.5258972916667,NA,23.098048951049
2019-05-27,NA,23.58225,24.7124949305556,23.7,23.58225
2019-05-28,NA,23.7347152777778,24.8849735416667,NA,23.7347152777778
2019-05-29,NA,24.1180694444444,25.0556324305556,NA,24.1180694444444
2019-05-30,NA,24.5135874125874,24.7907263194444,NA,24.5135874125874
2019-05-31,NA,24.7354861111111,25.0181830555556,NA,24.7354861111111
2019-06-01,NA,23.9614722222222,24.2012007638889,NA,23.9614722222222
2019-06-02,NA,23.8208098591549,23.93308125,NA,23.8208098591549
2019-06-03,23.4638,24.0101398601399,24.0437880555556,23.4,24.0101398601399
2019-06-04,NA,22.9521118881119,23.0129677083333,NA,22.9521118881119
2019-06-05,NA,22.9633521126761,23.0292965972222,NA,22.9633521126761
2019-06-06,21.8407,23.0247777777778,23.1329930555556,NA,23.0247777777778
2019-06-07,NA,23.344,23.7391023611111,NA,23.344
2019-06-08,NA,22.4458811188811,22.3993527777778,NA,22.4458811188811
2019-06-09,NA,21.5002083333333,21.566991875,NA,21.5002083333333
2019-06-10,20.9721,21.4062765957447,21.7098649305556,21.1,21.4062765957447
2019-06-11,NA,21.7304014084507,21.9977090972222,NA,21.7304014084507
2019-06-12,NA,21.6034305555556,21.6384428472222,NA,21.6034305555556
2019-06-13,20.8938,21.5061958041958,21.5516884027778,21.8,21.5061958041958
2019-06-14,NA,21.1182291666667,21.3458690972222,NA,21.1182291666667
2019-06-15,NA,21.2289020979021,21.3773290277778,NA,21.2289020979021
2019-06-16,NA,21.7354405594406,22.1309598611111,NA,21.7354405594406
2019-06-17,21.3419,22.1796402877698,22.76869,NA,22.1796402877698
2019-06-18,NA,22.3506573426573,23.1509329166667,NA,22.3506573426573
2019-06-19,NA,22.6922847222222,23.5307028472222,NA,22.6922847222222
2019-06-20,22.0231,23.0630972222222,24.1556420138889,NA,23.0630972222222
2019-06-21,NA,23.5481118881119,24.0065098611111,NA,23.5481118881119
2019-06-22,NA,23.4520347222222,23.5730483333333,NA,23.4520347222222
2019-06-23,NA,23.2627986111111,23.4023386111111,NA,23.2627986111111
2019-06-24,22.6571,23.7936643356643,24.1357840972222,NA,23.7936643356643
2019-06-25,NA,23.9799507042254,24.9467728472222,NA,23.9799507042254
2019-06-26,NA,24.7031748251748,25.2815318055556,NA,24.7031748251748
2019-06-27,23.312,25.154125,25.7268867361111,NA,25.154125
2019-06-28,NA,25.4348811188811,26.2547323611111,NA,25.4348811188811
2019-06-29,NA,26.0623076923077,26.5798230555556,NA,26.0623076923077
2019-06-30,NA,25.9711666666667,26.5665857638889,NA,25.9711666666667
2019-07-01,25.0838,26.2442377622378,26.8714154861111,NA,26.2442377622378
2019-07-02,NA,26.6958194444444,26.8565479861111,NA,26.6958194444444
2019-07-03,26.0436,26.2412167832168,26.4718302083333,NA,26.2412167832168
2019-07-04,NA,26.2792430555556,26.831471875,NA,26.2792430555556
2019-07-05,NA,26.476965034965,26.8943445138889,NA,26.476965034965
2019-07-06,NA,26.6858263888889,27.1862425694444,NA,26.6858263888889
2019-07-07,NA,26.7884652777778,27.8642166666667,NA,26.7884652777778
2019-07-08,25.80155,27.2311748251748,27.907361875,NA,27.2311748251748
2019-07-09,NA,26.9490985915493,27.4202273611111,NA,26.9490985915493
2019-07-10,NA,26.8526013986014,27.03432375,NA,26.8526013986014
2019-07-11,NA,27.2384405594406,27.4521513194444,NA,27.2384405594406
2019-07-12,NA,27.1035416666667,27.3625065972222,NA,27.1035416666667
2019-07-13,NA,27.2718055555556,27.5870505555556,NA,27.2718055555556
2019-07-14,NA,27.5100979020979,27.8922079861111,NA,27.5100979020979
2019-07-15,26.2066,27.964375,28.2033703472222,NA,27.964375
2019-07-16,NA,27.7404436619718,27.9483093055556,NA,27.7404436619718
2019-07-17,NA,27.7683546099291,28.1624860283688,NA,27.7683546099291
2019-07-18,26.7191,27.8808819444444,28.0271892361111,NA,27.8808819444444
2019-07-19,NA,28.1403076923077,28.4203500694444,NA,28.1403076923077
2019-07-20,NA,28.4607746478873,28.8720879166667,NA,28.4607746478873
2019-07-21,NA,28.7974166666667,28.9661754861111,NA,28.7974166666667
2019-07-22,26.8845,27.5360069444444,27.55089875,NA,27.5360069444444
2019-07-23,NA,26.2842727272727,26.2172766666667,NA,26.2842727272727
2019-07-24,NA,25.1137183098592,25.3947527083333,NA,25.1137183098592
2019-07-25,NA,25.0947152777778,25.4778250694444,NA,25.0947152777778
2019-07-26,NA,25.1631048951049,25.4679333333333,NA,25.1631048951049
2019-07-27,NA,25.2877222222222,25.6776105555556,NA,25.2877222222222
2019-07-28,NA,25.5302447552448,25.905183125,NA,25.5302447552448
2019-07-29,26.0438,25.7746453900709,26.3960846527778,NA,25.7746453900709
2019-07-30,NA,26.2287272727273,26.6405772222222,NA,26.2287272727273
2019-07-31,NA,26.2415625,26.2323375694444,NA,26.2415625
2019-08-01,25.3124,25.6460559440559,25.724461875,NA,25.6460559440559
2019-08-02,NA,25.5566458333333,25.7217168055556,NA,25.5566458333333
2019-08-03,NA,25.593875,25.8875952777778,NA,25.593875
2019-08-04,NA,26.046986013986,26.5076959722222,NA,26.046986013986
2019-08-05,24.8638,26.2820902777778,26.7922459722222,NA,26.2820902777778
2019-08-06,NA,25.8201875,26.1153364583333,NA,25.8201875
2019-08-07,NA,25.6037972027972,26.2229327083333,NA,25.6037972027972
2019-08-08,24.4846,25.6658472222222,25.9881609027778,NA,25.6658472222222
2019-08-09,NA,25.5435347222222,25.8497681944444,NA,25.5435347222222
2019-08-10,NA,25.7300559440559,25.8728075694444,NA,25.7300559440559
2019-08-11,NA,25.4090839160839,25.6547061111111,NA,25.4090839160839
2019-08-12,24.538,25.3038936170213,25.7273892198582,NA,25.3038936170213
2019-08-13,NA,25.4390902777778,25.9667402777778,NA,25.4390902777778
2019-08-14,25.8199,25.9185944055944,26.7249638194444,NA,25.9185944055944
2019-08-15,24.5479,26.0309300699301,26.8582546527778,NA,26.0309300699301
2019-08-16,NA,26.1923732394366,26.8707753472222,NA,26.1923732394366
2019-08-17,NA,26.4138819444444,27.2314482638889,NA,26.4138819444444
2019-08-18,NA,26.5542937062937,27.2650051388889,NA,26.5542937062937
2019-08-19,25.8288,26.7449020979021,27.3638784027778,NA,26.7449020979021
2019-08-20,NA,26.636875,27.3713348611111,NA,26.636875
2019-08-21,NA,26.6135277777778,27.0996774305556,NA,26.6135277777778
2019-08-22,25.1758,26.6692928571429,27.4580914583333,NA,26.6692928571429
2019-08-23,NA,26.6878402777778,27.1165829166667,NA,26.6878402777778
2019-08-24,NA,25.8544779411765,26.0321511805556,NA,25.8544779411765
2019-08-25,NA,24.8344475524476,24.9275115277778,NA,24.8344475524476
2019-08-26,NA,24.2580972222222,24.2371904166667,NA,24.2580972222222
2019-08-27,NA,23.8673426573427,23.8366772916667,NA,23.8673426573427
2019-08-28,23.4517,23.6907847222222,24.0162251388889,NA,23.6907847222222
2019-08-29,NA,23.7970763888889,24.0481559722222,NA,23.7970763888889
2019-08-30,NA,23.365609929078,23.489001875,NA,23.365609929078
2019-08-31,NA,23.4556549295775,23.8148528472222,NA,23.4556549295775
2019-09-01,NA,23.5482253521127,24.0133652083333,NA,23.5482253521127
2019-09-02,24.2551,23.8613846153846,24.6357893055556,NA,23.8613846153846
2019-09-03,NA,24.4416993006993,25.1298733333333,NA,24.4416993006993
2019-09-04,24.3801,24.2380839160839,25.0886943055556,NA,24.2380839160839
2019-09-05,NA,24.8639375,25.7873715972222,NA,24.8639375
2019-09-06,NA,24.8286503496503,25.2911124305556,NA,24.8286503496503
2019-09-07,NA,24.5496783216783,24.8909742361111,NA,24.5496783216783
2019-09-08,NA,24.0775833333333,24.3961619444444,NA,24.0775833333333
2019-09-09,NA,24.0705454545455,24.5581777083333,NA,24.0705454545455
2019-09-10,NA,24.2801418439716,24.7411340972222,NA,24.2801418439716
2019-09-11,24.1495,24.6571398601399,24.8799055555556,NA,24.6571398601399
2019-09-12,NA,24.9552847222222,25.3445065277778,NA,24.9552847222222
2019-09-13,NA,24.9927222222222,25.4250652083333,NA,24.9927222222222
2019-09-14,NA,24.2685211267606,24.3146709722222,NA,24.2685211267606
2019-09-15,NA,24.0472083333333,24.1599152083333,NA,24.0472083333333
2019-09-16,NA,23.9595563380282,24.1127136111111,NA,23.9595563380282
2019-09-17,NA,23.9807253521127,24.6192542361111,NA,23.9807253521127
2019-09-18,NA,23.7562083333333,23.8995152777778,NA,23.7562083333333
2019-09-19,NA,23.0638055555556,23.0421829166667,NA,23.0638055555556
2019-09-20,21.8733,22.2943055555556,22.3696973611111,NA,22.2943055555556
2019-09-21,NA,22.1628125,22.2208555555556,NA,22.1628125
2019-09-22,NA,22.2590833333333,22.5764472916667,NA,22.2590833333333
2019-09-23,NA,22.4263286713287,22.8827940277778,NA,22.4263286713287
2019-09-24,NA,22.8790839160839,23.2408638194444,NA,22.8790839160839
2019-09-25,NA,22.3726083916084,22.3940219444444,NA,22.3726083916084
2019-09-26,NA,22.4669718309859,22.5084154861111,NA,22.4669718309859
2019-09-27,21.9015,22.4239503546099,22.4934776595745,NA,22.4239503546099
2019-09-28,NA,22.3347552447552,22.6974049305556,NA,22.3347552447552
2019-09-29,NA,22.94225,23.2140693055556,NA,22.94225
2019-09-30,NA,22.838965034965,23.4824461805556,NA,22.838965034965
2019-10-01,NA,22.8895034965035,23.7590013194444,NA,22.8895034965035
2019-10-02,22.1376,23.2547916666667,24.12944625,NA,23.2547916666667
2019-10-03,NA,23.5188357142857,24.1529074305556,NA,23.5188357142857
2019-10-04,22.2636,23.5347291666667,24.4416235416667,NA,23.5347291666667
2019-10-05,NA,22.6011041666667,22.5756163194444,NA,22.6011041666667
2019-10-06,NA,21.2400208333333,21.2134546527778,NA,21.2400208333333
2019-10-07,NA,20.8494,20.8204446428571,NA,20.8494
2019-10-08,NA,20.3693402777778,20.3126122222222,NA,20.3693402777778
2019-10-09,NA,19.6003846153846,19.7343271527778,NA,19.6003846153846
2019-10-10,NA,19.708838028169,19.9637301388889,NA,19.708838028169
2019-10-11,19.2571,19.4610676691729,19.4842254887218,NA,19.4610676691729
2019-10-12,NA,19.5261338028169,19.6310427083333,NA,19.5261338028169
2019-10-13,NA,18.7295244755245,18.6883763194444,NA,18.7295244755245
2019-10-14,NA,18.2667847222222,18.2651430555556,NA,18.2667847222222
2019-10-15,NA,17.6934335664336,17.6869681944444,NA,17.6934335664336
2019-10-16,NA,17.4565633802817,17.4397725,NA,17.4565633802817
2019-10-17,NA,16.3590909090909,16.423364375,NA,16.3590909090909
2019-10-18,NA,15.5881901408451,15.7420270833333,NA,15.5881901408451
2019-10-19,NA,15.0052152777778,14.98670625,NA,15.0052152777778
2019-10-20,NA,14.8860833333333,14.8665352777778,NA,14.8860833333333
2019-10-21,NA,14.833375,14.819268125,NA,14.833375
2019-10-22,14.7056,14.9966223776224,15.0110025,NA,14.9966223776224
2019-10-23,14.4931,14.9021608391608,14.9873437062937,NA,14.9021608391608
2019-10-24,NA,14.4118732394366,14.4095802083333,NA,14.4118732394366
2019-10-25,14.097,14.269823943662,14.2928566666667,NA,14.269823943662
2019-10-26,NA,14.4768333333333,14.5193702083333,NA,14.4768333333333
2019-10-27,NA,14.9150694444444,15.2854024305556,NA,14.9150694444444
2019-10-28,14.8348,15.2385071428571,15.3292607638889,NA,15.2385071428571
2019-10-29,NA,15.084020979021,15.2685500694444,NA,15.084020979021
2019-10-30,14.8294,14.9565104895105,15.2593094444444,NA,14.9565104895105
2019-10-31,NA,14.8997708333333,15.0217225,NA,14.8997708333333
2019-11-01,NA,14.5826293706294,14.5765660416667,NA,14.5826293706294
2019-11-02,NA,13.6147222222222,13.6127045138889,NA,13.6147222222222
2019-11-03,NA,13.1986853146853,13.2193829166667,NA,13.1986853146853
2019-11-04,12.6197,12.6726643356643,12.6660988194444,NA,12.6726643356643
2019-11-05,NA,12.3879791666667,12.3832231944444,NA,12.3879791666667
2019-11-06,NA,12.1992836879433,12.2290159722222,NA,12.1992836879433
2019-11-07,NA,12.0682937062937,12.0665584027778,NA,12.0682937062937
2019-11-08,11.6756,11.7520629370629,11.7384429861111,NA,11.7520629370629
2019-11-09,NA,11.0449166666667,11.0477178472222,NA,11.0449166666667
2019-11-10,NA,10.4813846153846,10.49251625,NA,10.4813846153846
2019-11-11,NA,10.4975804195804,10.5092084027778,NA,10.4975804195804
2019-11-12,NA,10.4458661971831,10.4447436180556,NA,10.4458661971831
2019-11-13,NA,9.2605625,9.27918690277778,NA,9.2605625
2019-11-14,NA,8.47292307692308,8.47999654861111,NA,8.47292307692308
2019-11-15,NA,8.22057342657343,8.21586237062937,NA,8.22057342657343
2019-11-16,NA,8.03995138888889,8.05635470833333,NA,8.03995138888889
2019-11-17,NA,7.81879861111111,7.82528747222222,NA,7.81879861111111
2019-11-18,NA,7.64930985915493,7.66297200694444,NA,7.64930985915493
2019-11-19,NA,7.54481118881119,7.55590433333333,NA,7.54481118881119
2019-11-20,7.8675,7.68744443055556,7.70196452777778,NA,7.68744443055556
2019-11-21,NA,7.47866197183099,7.49396290972222,NA,7.47866197183099
2019-11-22,NA,7.55756944444444,7.56190233333333,NA,7.55756944444444
2019-11-23,NA,7.4058661971831,7.40295425694444,NA,7.4058661971831
2019-11-24,NA,7.35579861111111,7.36354211111111,NA,7.35579861111111
2019-11-25,NA,7.18232867132867,7.24937099305556,NA,7.18232867132867
2019-11-26,NA,7.0172027972028,7.03974864583333,NA,7.0172027972028
2019-11-27,NA,7.31616083916084,7.37168879861111,NA,7.31616083916084
2019-11-28,NA,6.98606993006993,6.9964429375,NA,6.98606993006993
2019-11-29,NA,6.97711764705882,6.98207172916667,NA,6.97711764705882
2019-11-30,NA,7.03202797202797,7.07104490972222,NA,7.03202797202797
2019-12-01,NA,6.80058992805755,6.80819720833333,NA,6.80058992805755
2019-12-02,NA,6.63186713286713,6.63689250694444,NA,6.63186713286713
2019-12-03,NA,6.27838732394366,6.29050986111111,NA,6.27838732394366
2019-12-04,NA,5.92669014084507,5.94468685416667,NA,5.92669014084507
2019-12-05,NA,5.78380555555556,5.81485682638889,NA,5.78380555555556
2019-12-06,5.545,5.60448226950355,5.62791897183099,NA,5.60448226950355
2019-12-07,NA,5.46715492957746,5.47943510416667,NA,5.46715492957746
2019-12-08,NA,5.2605,5.27349661111111,NA,5.2605
2019-12-09,NA,5.15575694444444,5.16419638888889,NA,5.15575694444444
2019-12-10,NA,5.34306944444444,5.35701744444444,NA,5.34306944444444
2019-12-11,NA,5.28865972222222,5.30566277777778,NA,5.28865972222222
2019-12-12,NA,4.92083216783217,4.94059128472222,NA,4.92083216783217
2019-12-13,NA,4.70596478873239,4.71430202777778,NA,4.70596478873239
2019-12-14,NA,4.73825694444444,4.75397485416667,NA,4.73825694444444
2019-12-15,NA,4.85062937062937,4.86762635416667,NA,4.85062937062937
2019-12-16,NA,4.88486713286713,4.90881632638889,NA,4.88486713286713
2019-12-17,NA,5.04405555555556,5.07294651388889,NA,5.04405555555556
2019-12-18,NA,4.82136805555556,4.83775855555556,NA,4.82136805555556
2019-12-19,NA,4.19943055555556,4.21958476388889,NA,4.19943055555556
2019-12-20,NA,3.82745833333333,3.84765429166667,NA,3.82745833333333
2019-12-21,NA,3.74626388888889,3.73802920138889,NA,3.74626388888889
2019-12-22,NA,3.63043055555556,3.64104985416667,NA,3.63043055555556
2019-12-23,NA,3.76682638888889,3.78294452777778,NA,3.76682638888889
2019-12-24,NA,3.95195104895105,3.98031230555556,NA,3.95195104895105
2019-12-25,NA,4.18172727272727,4.20685146527778,NA,4.18172727272727
2019-12-26,NA,4.26076923076923,4.31169824305556,NA,4.26076923076923
2019-12-27,NA,4.79472027972028,4.81624028472222,NA,4.79472027972028
2019-12-28,NA,5.12138194444444,5.1951259375,NA,5.12138194444444
2019-12-29,NA,5.22183216783217,5.31042602777778,NA,5.22183216783217
2019-12-30,NA,5.90858741258741,5.98453028472222,NA,5.90858741258741
2019-12-31,NA,6.32934722222222,6.38829879861111,NA,6.32934722222222
2020-01-01,NA,5.93104166666667,5.96360413194444,NA,5.93104166666667
2020-01-02,NA,5.86050704225352,5.88104665277778,NA,5.86050704225352
2020-01-03,NA,6.02196527777778,6.12807947222222,NA,6.02196527777778
2020-01-04,NA,6.29842657342657,6.64412061805556,NA,6.29842657342657
2020-01-05,NA,6.35174125874126,6.37716752083333,NA,6.35174125874126
2020-01-06,NA,5.96662937062937,5.98250427777778,NA,5.96662937062937
2020-01-07,NA,5.62615972222222,5.63099729166667,NA,5.62615972222222
2020-01-08,NA,5.22301388888889,5.23618713194444,NA,5.22301388888889
2020-01-09,NA,4.8148041958042,4.83430980555556,NA,4.8148041958042
2020-01-10,NA,4.7793006993007,4.8078333125,NA,4.7793006993007
2020-01-11,NA,5.06894444444444,5.1558428125,NA,5.06894444444444
2020-01-12,NA,6.45913286713287,6.54450514583333,NA,6.45913286713287
2020-01-13,NA,7.14465034965035,7.49031865277778,NA,7.14465034965035
2020-01-14,NA,6.86976923076923,7.29676985416667,NA,6.86976923076923
2020-01-15,NA,7.47953845454545,7.66128666666667,NA,7.47953845454545
2020-01-16,NA,7.7975175034965,7.85601657638889,NA,7.7975175034965
2020-01-17,NA,6.68131944444444,6.69180735416667,NA,6.68131944444444
2020-01-18,NA,5.84596527777778,5.86077280555556,NA,5.84596527777778
2020-01-19,NA,5.56740559440559,5.58162515277778,NA,5.56740559440559
2020-01-20,NA,4.88282517482518,4.89566225,NA,4.88282517482518
2020-01-21,NA,4.06388111888112,4.0733864375,NA,4.06388111888112
2020-01-22,NA,3.55475694444444,3.52971308333333,NA,3.55475694444444
2020-01-23,NA,3.45967132867133,3.44720770833333,NA,3.45967132867133
2020-01-24,NA,3.49971527777778,3.4679673125,NA,3.49971527777778
2020-01-25,NA,3.78011188811189,3.79417705555556,NA,3.78011188811189
2020-01-26,NA,3.84686013986014,3.85882711805556,NA,3.84686013986014
2020-01-27,NA,3.79263194444444,3.80781720138889,NA,3.79263194444444
2020-01-28,NA,3.9535,3.9716478125,NA,3.9535
2020-01-29,NA,4.01388111888112,4.02740452777778,NA,4.01388111888112
2020-01-30,NA,4.0456993006993,4.05356911111111,NA,4.0456993006993
2020-01-31,NA,3.91992086330935,3.91011712230216,NA,3.91992086330935
2020-02-01,NA,3.88219444444444,3.90598800694444,NA,3.88219444444444
2020-02-02,NA,4.13775,4.16437083333333,NA,4.13775
2020-02-03,NA,4.51134965034965,4.53697641666667,NA,4.51134965034965
2020-02-04,NA,5.01877083333333,5.0573003125,NA,5.01877083333333
2020-02-05,NA,5.74393661971831,5.83803129166667,NA,5.74393661971831
2020-02-06,NA,6.21321978021978,6.44239808791209,NA,6.21321978021978
2020-02-07,NA,5.66309523809524,5.69070971428571,NA,5.66309523809524
